,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
48,4.961321592330933,0.3146347999572754,1.4690712690353394,0.4575303792953491,majority,True,True,1.0,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.1565219711002763,-1.3447305430820873,-1.2506262570911817,0.09410428599090548,51,-0.2616651625968939,-0.2545626246344011,-0.2581138936156475,0.003551268981246386
49,10.546880841255188,0.9615920782089233,3.809114098548889,0.7582193613052368,majority,True,True,1.0,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1487936596485142,-1.3176704585544994,-1.2332320591015067,0.08443839945299259,45,-0.2667954430002103,-0.27214714499010306,-0.2694712939951567,0.0026758509949463827
50,8.155821561813354,0.5024416446685791,4.759258031845093,0.3478889465332031,majority,True,True,1.0,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.6222767250676398,-1.7591229386837663,-1.690699831875703,0.0684231068080633,95,-0.31463278195195626,-0.314568044026838,-0.3146004129893971,3.2368962559120584e-05
51,1.6589001417160034,0.03241884708404541,1.0125240087509155,0.05535471439361572,majority,True,True,1.0,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.2579332441512399,-1.3912207589413825,-1.3245770015463112,0.06664375739507133,57,-0.28374411768602037,-0.26985257362737824,-0.2767983456566993,0.006945772029321062
52,8.483041524887085,0.09872555732727051,2.3109487295150757,0.05506241321563721,majority,True,True,1.0,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.1064420877820103,-1.2869816069597653,-1.1967118473708875,0.09026975958887751,39,-0.2600328492771972,-0.2548024304633937,-0.2574176398702954,0.0026152094069017695
53,7.640182614326477,0.16597282886505127,1.2901251316070557,0.0486757755279541,majority,True,True,1.0,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6238024548467263,-1.644907262490629,-1.6343548586686776,0.010552403821951328,87,-0.3968776454882372,-0.3344404162530655,-0.3656590308706513,0.03121861461758585
54,5.542250990867615,0.3189471960067749,1.2024844884872437,0.12670409679412842,majority,True,True,0.8,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.1565219711002763,-1.3447305430820873,-1.2506262570911817,0.09410428599090548,51,-0.2616651625968939,-0.2545626246344011,-0.2581138936156475,0.003551268981246386
55,10.10607361793518,1.4008138179779053,4.488673806190491,1.2825900316238403,majority,True,True,0.8,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1487936596485142,-1.3176704585544994,-1.2332320591015067,0.08443839945299259,45,-0.2667954430002103,-0.27214714499010306,-0.2694712939951567,0.0026758509949463827
56,6.390607118606567,0.054103851318359375,5.016887187957764,0.776709794998169,majority,True,True,0.8,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.6222767250676398,-1.7591229386837663,-1.690699831875703,0.0684231068080633,95,-0.31463278195195626,-0.314568044026838,-0.3146004129893971,3.2368962559120584e-05
57,1.584249496459961,0.15182971954345703,0.9970858097076416,0.01900649070739746,majority,True,True,0.8,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.2579332441512399,-1.3912207589413825,-1.3245770015463112,0.06664375739507133,57,-0.28374411768602037,-0.26985257362737824,-0.2767983456566993,0.006945772029321062
58,8.810694336891174,0.32011544704437256,2.312622904777527,0.16283881664276123,majority,True,True,0.8,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.1064420877820103,-1.2869816069597653,-1.1967118473708875,0.09026975958887751,39,-0.2600328492771972,-0.2548024304633937,-0.2574176398702954,0.0026152094069017695
59,8.423152923583984,0.3155176639556885,1.4769725799560547,0.12384271621704102,majority,True,True,0.8,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6238024548467263,-1.644907262490629,-1.6343548586686776,0.010552403821951328,87,-0.3968776454882372,-0.3344404162530655,-0.3656590308706513,0.03121861461758585
60,5.87716817855835,0.1872103214263916,1.336449146270752,0.30959057807922363,majority,True,False,1.0,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.166185542688337,-1.3312040454282155,-1.2486947940582762,0.08250925136993925,49,-0.2606006446751142,-0.2584981463486906,-0.25954939551190237,0.0010512491632117815
61,11.472529888153076,0.5972092151641846,4.637608528137207,0.34920358657836914,majority,True,False,1.0,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1106858678424087,-1.2768672400133876,-1.1937765539278982,0.08309068608548942,37,-0.25904529895576694,-0.2679918408301955,-0.2635185698929812,0.00447327093721428
62,6.7306636571884155,0.33444344997406006,3.0917274951934814,1.0519592761993408,majority,True,False,1.0,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.6156672092639106,-1.7552833549021625,-1.6854752820830368,0.06980807281912593,93,-0.3138103475627184,-0.3149831609210583,-0.3143967542418884,0.000586406679169954
63,1.883730411529541,0.2074284553527832,1.3064409494400024,0.06490623950958252,majority,True,False,1.0,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.2713831510023539,-1.387758397388022,-1.3295707741951879,0.058187623192834104,59,-0.27881309602400506,-0.2708107095232913,-0.2748119027736482,0.004001193250356888
64,9.060962080955505,0.19545495510101318,2.0556784868240356,0.08897078037261963,majority,True,False,1.0,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0860231018453965,-1.2841428447728986,-1.1850829733091477,0.09905987146375106,35,-0.2564638474919891,-0.25922092288118825,-0.25784238518658864,0.0013785376945995853
65,7.251789927482605,0.6794701814651489,1.6646947860717773,0.33812928199768066,majority,True,False,1.0,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.598499730112139,-1.6478859294600592,-1.6231928297860991,0.02469309967396005,81,-0.39612923841338077,-0.33853662750160024,-0.3673329329574905,0.028796305455890264
66,5.578787803649902,0.029491424560546875,1.1810802221298218,0.14577066898345947,majority,True,False,0.8,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.166185542688337,-1.3312040454282155,-1.2486947940582762,0.08250925136993925,49,-0.2606006446751142,-0.2584981463486906,-0.25954939551190237,0.0010512491632117815
67,12.152194261550903,0.7533619403839111,7.1129070520401,1.0714517831802368,majority,True,False,0.8,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1106858678424087,-1.2768672400133876,-1.1937765539278982,0.08309068608548942,37,-0.25904529895576694,-0.2679918408301955,-0.2635185698929812,0.00447327093721428
68,7.311486840248108,0.348213791847229,7.334640860557556,0.0033570528030395508,majority,True,False,0.8,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.6156672092639106,-1.7552833549021625,-1.6854752820830368,0.06980807281912593,93,-0.3138103475627184,-0.3149831609210583,-0.3143967542418884,0.000586406679169954
69,3.3669216632843018,0.27581310272216797,1.009948492050171,0.0387425422668457,majority,True,False,0.8,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.2713831510023539,-1.387758397388022,-1.3295707741951879,0.058187623192834104,59,-0.27881309602400506,-0.2708107095232913,-0.2748119027736482,0.004001193250356888
70,9.915240287780762,1.231597661972046,4.8809239864349365,0.8265268802642822,majority,True,False,0.8,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0860231018453965,-1.2841428447728986,-1.1850829733091477,0.09905987146375106,35,-0.2564638474919891,-0.25922092288118825,-0.25784238518658864,0.0013785376945995853
71,10.857113242149353,0.3033701181411743,3.65636146068573,0.07892954349517822,majority,True,False,0.8,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.598499730112139,-1.6478859294600592,-1.6231928297860991,0.02469309967396005,81,-0.39612923841338077,-0.33853662750160024,-0.3673329329574905,0.028796305455890264
72,9.64785635471344,0.7893985509872437,2.4181718826293945,0.04099297523498535,majority,False,True,1.0,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.2041536101885668,-1.3883793550086816,-1.2962664825986243,0.09211287241005739,53,-0.2747642410512733,-0.25938354089312365,-0.26707389097219847,0.007690350079074815
73,15.085237264633179,0.5805628299713135,5.157500743865967,1.5427634716033936,majority,False,True,1.0,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.0548549043439146,-1.2246748563475205,-1.1397648803457177,0.08490997600180294,27,-0.24370745300931573,-0.25018807291774736,-0.24694776296353155,0.0032403099542158142
74,10.753985524177551,0.48460423946380615,3.8365005254745483,0.2516292333602905,majority,False,True,1.0,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.5770995772871261,-1.700965721077067,-1.6390326491820963,0.06193307189497044,91,-0.30076654143995174,-0.3050550433131055,-0.3029107923765286,0.002144250936576886
75,3.872995376586914,0.08147692680358887,2.8058398962020874,0.2069460153579712,majority,False,True,1.0,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.341967615391472,-1.4655457204548497,-1.4037566679231606,0.06178905253168887,61,-0.30377491637014986,-0.28060140777667664,-0.29218816207341325,0.011586754296736612
76,12.877624869346619,0.3241161108016968,3.8898319005966187,0.7929209470748901,majority,False,True,1.0,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.127889408464793,-1.2965469682287085,-1.2122181883467509,0.08432877988195775,41,-0.26421980264199274,-0.25724980120525465,-0.2607348019236237,0.003485000718369047
77,8.718672275543213,0.9895172119140625,2.9521011114120483,1.3980659246444702,majority,False,True,1.0,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6321251066369613,-1.6360237392693748,-1.634074422953168,0.0019493163162067617,85,-0.4009840952189799,-0.3385216547215322,-0.369752874970256,0.03123122024872385
78,8.003595352172852,0.39878106117248535,1.2828142642974854,0.08394598960876465,majority,False,True,0.8,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.2041536101885668,-1.3883793550086816,-1.2962664825986243,0.09211287241005739,53,-0.2747642410512733,-0.25938354089312365,-0.26707389097219847,0.007690350079074815
79,14.096460103988647,0.8581430912017822,6.530815958976746,1.3670276403427124,majority,False,True,0.8,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.0548549043439146,-1.2246748563475205,-1.1397648803457177,0.08490997600180294,27,-0.24370745300931573,-0.25018807291774736,-0.24694776296353155,0.0032403099542158142
80,9.898189425468445,0.6211940050125122,2.8031970262527466,0.6154710054397583,majority,False,True,0.8,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.5770995772871261,-1.700965721077067,-1.6390326491820963,0.06193307189497044,91,-0.30076654143995174,-0.3050550433131055,-0.3029107923765286,0.002144250936576886
81,5.891303777694702,0.5523791313171387,1.5936267375946045,0.3177351951599121,majority,False,True,0.8,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.341967615391472,-1.4655457204548497,-1.4037566679231606,0.06178905253168887,61,-0.30377491637014986,-0.28060140777667664,-0.29218816207341325,0.011586754296736612
82,11.054814338684082,0.961712121963501,5.770737290382385,0.27627241611480713,majority,False,True,0.8,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.127889408464793,-1.2965469682287085,-1.2122181883467509,0.08432877988195775,41,-0.26421980264199274,-0.25724980120525465,-0.2607348019236237,0.003485000718369047
83,11.345595955848694,0.3469661474227905,5.2779860496521,1.0139646530151367,majority,False,True,0.8,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6321251066369613,-1.6360237392693748,-1.634074422953168,0.0019493163162067617,85,-0.4009840952189799,-0.3385216547215322,-0.369752874970256,0.03123122024872385
84,11.95045030117035,3.104812264442444,2.6013519763946533,0.4204082489013672,majority,False,False,1.0,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.221505485167914,-1.3878296459875847,-1.304667565577749,0.08316208040983541,55,-0.27558184032041444,-0.2685568306340559,-0.27206933547723516,0.003512504843179276
85,17.37109339237213,0.8771125078201294,5.0834327936172485,0.8332475423812866,majority,False,False,1.0,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.0480504601564617,-1.2255064903211552,-1.1367784752388086,0.08872801508234673,25,-0.23911858696271265,-0.24965163513991068,-0.24438511105131167,0.005266524088599012
86,14.616240978240967,1.5351555347442627,2.910238027572632,0.5029969215393066,majority,False,False,1.0,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.5705291318668426,-1.6985898913744477,-1.6345595116206453,0.06403037975380255,89,-0.2996804997204217,-0.30551881190958646,-0.3025996558150041,0.002919156094582376
87,4.735738158226013,0.2641702890396118,5.414669156074524,0.05399787425994873,majority,False,False,1.0,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3646953665721155,-1.4800432873054987,-1.4223693269388074,0.0576739603666916,63,-0.3004525399391611,-0.2863449829233255,-0.2933987614312433,0.007053778507917802
88,13.0492502450943,1.468485713005066,5.530309677124023,0.3867678642272949,majority,False,False,1.0,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.1207571227159558,-1.3132765483827544,-1.2170168355493551,0.09625971283339929,43,-0.26276316124322435,-0.2635558808294394,-0.2631595210363319,0.0003963597931075369
89,11.782164454460144,0.946125864982605,3.778481125831604,0.1950281858444214,majority,False,False,1.0,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6177879579356156,-1.6436955842004604,-1.6307417710680379,0.012953813132422387,83,-0.40108057773177397,-0.3427643080325803,-0.37192244288217713,0.02915813484959684
90,10.578739881515503,1.0975315570831299,2.6637896299362183,0.38519513607025146,majority,False,False,0.8,,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.221505485167914,-1.3878296459875847,-1.304667565577749,0.08316208040983541,55,-0.27558184032041444,-0.2685568306340559,-0.27206933547723516,0.003512504843179276
91,16.798468828201294,0.632110595703125,2.013689160346985,0.5304752588272095,majority,False,False,0.8,,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.0480504601564617,-1.2255064903211552,-1.1367784752388086,0.08872801508234673,25,-0.23911858696271265,-0.24965163513991068,-0.24438511105131167,0.005266524088599012
92,13.486151337623596,1.7517110109329224,3.2964929342269897,1.078879952430725,majority,False,False,0.8,,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.5705291318668426,-1.6985898913744477,-1.6345595116206453,0.06403037975380255,89,-0.2996804997204217,-0.30551881190958646,-0.3025996558150041,0.002919156094582376
93,7.698845028877258,0.25494349002838135,3.183242440223694,0.15199506282806396,majority,False,False,0.8,10000,"(1, 1)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3646953665721155,-1.4800432873054987,-1.4223693269388074,0.0576739603666916,63,-0.3004525399391611,-0.2863449829233255,-0.2933987614312433,0.007053778507917802
94,13.744979739189148,1.070548415184021,1.2841191291809082,0.0073468685150146484,majority,False,False,0.8,10000,"(1, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.1207571227159558,-1.3132765483827544,-1.2170168355493551,0.09625971283339929,43,-0.26276316124322435,-0.2635558808294394,-0.2631595210363319,0.0003963597931075369
95,7.468065857887268,0.5666872262954712,0.8879426717758179,0.00010669231414794922,majority,False,False,0.8,10000,"(2, 2)","{'sampl__sampling_strategy': 'majority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6177879579356156,-1.6436955842004604,-1.6307417710680379,0.012953813132422387,83,-0.40108057773177397,-0.3427643080325803,-0.37192244288217713,0.02915813484959684
